count,roblas-bench command
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1507 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1619 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1813 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1677 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1742 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1610 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1609 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1428 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1778 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1513 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1648 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1262 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1484 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1615 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1565 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1844 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1171 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1588 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1419 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1549 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1814 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1789 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1656 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1742 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1026 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1803 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1532 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1699 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1532 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1720 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1699 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1844 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1421 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1549 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1525 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1172 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1775 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1530 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1237 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1743 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1796 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1172 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1507 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1258 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1603 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1803 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1803 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1337 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1814 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1650 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1650 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1447 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1609 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1224 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1540 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1139 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1612 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1743 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1762 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1258 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1742 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1525 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1717 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1453 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1685 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1730 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1507 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1069 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1682 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1421 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1139 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1452 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1215 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1559 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1813 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1293 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1431 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1775 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1172 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1817 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1640 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1215 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1645 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1640 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1656 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1337 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1610 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1293 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1787 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1026 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1428 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1237 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1813 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1650 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1447 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1688 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1742 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1080 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1650 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 830 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1289 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1137 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1559 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1348 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1258 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1615 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1844 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1402 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1604 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1559 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1728 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1685 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1813 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1828 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1525 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1431 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1677 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1742 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1428 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1175 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1262 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1828 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1677 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1123 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1026 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1688 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1137 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1447 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1612 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1688 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1728 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1817 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1337 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1560 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1224 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1829 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1604 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1450 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1215 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1814 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1560 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1123 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1357 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1450 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 1610 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1565 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1844 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1648 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1559 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1789 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1549 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1059 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1776 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1059 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1775 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 768 -n 1648 -k 50265 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1604 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1357 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1139 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 768 -n 564 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 1 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1620 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1778 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1624 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1578 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 1615 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 1656 -k 768 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 768 -k 1677 --alpha 1 --lda 768 --ldb 768 --beta 0 --ldc 768
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 768 -n 50265 -k 983 --alpha 1 --lda 768 --ldb 50265 --beta 0 --ldc 768
