count,roblas-bench command
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 433 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 384 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 529 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 584 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 612 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 433 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 504 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 592 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 420 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 509 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 338 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 509 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 607 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 539 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 604 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 549 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 610 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 456 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 569 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 504 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 433 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 535 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 384 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 523 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 365 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 599 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 496 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 458 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 541 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 599 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 577 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 467 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 406 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 604 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 458 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 384 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 569 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 406 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 523 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 509 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 477 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 482 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 576 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 614 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 467 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 504 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 539 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 609 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 496 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 406 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 504 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 604 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 482 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 389 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 483 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 537 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 584 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 389 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 610 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 507 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 539 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 420 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 599 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 509 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 549 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 558 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 507 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 467 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 537 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 537 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 509 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 614 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 577 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 577 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 607 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 496 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 433 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 406 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 576 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 338 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 496 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 365 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 389 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 467 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 604 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 456 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 539 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 569 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 537 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 601 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 365 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 539 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 384 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 496 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 537 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 612 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 384 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 596 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
2,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 610 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
2,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 592 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 503 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 468 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 566 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 513 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 259 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 375 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 477 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 579 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 550 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 568 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 432 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 586 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 587 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 431 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 468 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 479 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 432 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 493 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 515 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 444 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 450 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 432 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 426 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 304 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 494 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 488 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 568 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 566 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 587 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 455 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 431 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 558 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 478 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 425 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 540 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 608 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 503 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 479 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 554 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 535 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 505 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 304 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 438 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 444 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 508 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 465 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 50265 -n 259 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 50265
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 335 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 442 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 512 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 526 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 526 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 573 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 515 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 455 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 501 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 1024 -k 573 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 528 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA T --transposeB N -m 1024 -n 573 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 1 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB T -m 1024 -n 50265 -k 456 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 501 -k 1024 --alpha 1 --lda 1024 --ldb 1024 --beta 0 --ldc 1024
1,./rocblas-bench -f gemm -r f32_r --transposeA N --transposeB N -m 1024 -n 584 -k 50265 --alpha 1 --lda 1024 --ldb 50265 --beta 0 --ldc 1024
